,text,Anger,Fear,Happiness,Hatred,Sadness,Wonder
23061,"شاهزاده رضا پهلوی

فداکاری کادرهای پزشکی بیمارستانها که چون سربازانی جان-بر-کف، و با امکانات اندک، شبانه‌روز در نجات جان عزیز هم‌وطنان مبتلا به کرونا می‌کوشند و جان خویش را فدای رسالت پزشکی‌شان می‌کنند، در تاریخ کشورمان جاودانه خواهد شد.
پخش ترکت های دست نویس راهبر استانی  #مشهد www.link.com",0,0,0,0,0,1
23063,@username یک سوال مهم: #فتنه98 چیست؟در مقاله جدید بی بی سی بهاین نکته اشاره شده است:1-ایجاد یک جرقه2- انتشار آن به شکل گسترده درشبکه های  مجازی و بهانه  سازی برای تحریم انتخابات4-تحریم انتخابات توسط امثال حجاریان 5-ضربه اساسی به مشروعیت نظام با توجه به عدم موفقیت در اقتصاد,0,0,0,0,0,0
23064,"@username باعث بانی سرکوب مردم ونزوئلا ، وضع اوکراین ، سوریه و.... روسیه است. این کوباس که نیرو میفرسته مردم ونزوئلا رو بکشن. این چین که نیرو میفرسته مردم هنگ کنگ رو سرکوب کنن. عراقم که واضحه کار ایناس.
در غرب آدمهای بزرگی نیستن اگر بودن محکم جلوش ایستادگی میکردن.",0,0,0,0,0,0
23067,"پیامدهای سقوط نفت برای مردم عادی و محیط زیست
آخر هفته گذشته هر بشکه نفت خام در حدود ۴۵.۵۵ دلار در بازارهای جهانی خرید و فروش می‌شد. ام امروز صبح، که بازارها دوباره باز شد، قیمت دادوستد نفت افت کرد، طوری که یک بار تا ۳۰ درصد، یعنی فقط بشکه‌ای ۳۱.۲۹ دلار،... www.link.com",0,0,0,0,0,0
23068,اگه کرونا تموم شد قول میدم جشن بگیرم,0,0,0,0,0,0
23070,"@username @username نتیجه ش، نابود ""پایان تاریخ"" شون بود. از اسب غرور افتادن. حتی اوباما هم نه نویددهنده ی دوام شون بلکه نوید تضعیف شون بود. الان مساله ی اصلی فیروزه ای ها اینه که شق فیروزه ای در چین به عنوان بزرگ ترین بلوک جمعیت-سرمایه-کار تعیین کننده ترین نیروی این شبکه ست",0,0,0,0,0,0
23071,@username حس عجز رو خواهی دید بچه مزدور. همونطور که پهلوی یه شبه نترفت شما هم یه شبه نمی رید. کم کم . اول اونی که ۴۰ سال کاشتید رو خوب نوش جان می کنید بعد میرید ته چاه ور دل عمامتون. ولی اول باید مزه ی گوشت ۳۰۰ هزار تومانی و دلار ۳۰ هزار تومانی رو خوب به نیش بکشید.,0,0,0,0,0,0
23073,@username بنظر من وبه عنوان یک آدم غیرمتخصص اقتصاد، یک جنس فقط درصورتی واقعا گرون شده که قیمتش به دلار رشدکرده باشه.مثلااگه هل سال ٩٤ بوده یک چهارم یا یک پنجم قیمت فعلی (حدود ٢٠٠ تومان)پس گرون نشده، فقط این کاغذهایی که به اسم پول دستمونه بی ارزشتر شده. ممکنه بپرسید هِل چه ربطی به دلار داره,0,0,0,0,0,0
23075,رعایت قرنطینه و فاصله گیری اجتماعی🤦‍♀️🤦‍♀️🤦‍♀️ www.link.com www.link.com,0,0,0,0,0,0
23077,@username موش معمولا رو طلا و جواهرات میخوابه استقلال داره,0,0,0,0,0,0
23083,"مسئولان هشدار دادند
مردم کرونا را جدی بگیرند/تفرجگاه‌های یزد شلوغ‌تر از همیشه
 www.link.com",0,0,0,0,0,0
23090,"@username @username تفکر تفکر تفکر
اقتصاد خوب بر مبنای 12 سال بدون تورم
وجهه بین المللی خوب براساس سفر بدون نیاز به ویزا
تروریست خوانده نشدن ایرانی با وجود واقعیت نداشتنش!
همه از وجود شاه بود
نفرت چیز بسیار بدیست که به جان اکثریت ایرانیا از جمله شماافتاده نتیجه ش هم مشتهای گره کرده و ایزوله شدن کشور",0,0,0,0,0,0
23094,"بدهی های آمریکا بیش از 21/5 تریلیون دلار شده و این یعنی سقوط اقتصاد !

#USARegimeChange",0,0,0,0,0,0
23097,"(۴/۳) در این ملاقات ضمن اینکه دو جانب تلاش ها برای ایجاد صلح و ثبات در افغانستان را از جمله اهداف مشترک و مهم دوکشور دانستند، سفیر چین از حمایت دوامدار و همه جانبه کشور متبوعش از روند صلح و ثبات در افغانستان به وزیر امور خارجه اطمینان داد.
سرپرست وزارت امور خارجه کشور ضمن تشکری",0,0,0,0,0,0
23098,@username واقعا برنامه ات در دوران کرونا واسه من خیلی تاثیر گذار هست ممنونم🙏🏻,0,0,0,0,0,0
23099,"رمضان نزدیک است آیا آمادگی جسمانی برای آن داریم؟ 
 با ظهور کرونا  بسیاری در بسیاری از کشور های اسلامی بهتر است که نظر فقها را در مورد روزه گرفتن فردی که ابتلا به کرونا است در نظر بگیریم
#کابل
#افغانستان
#فرهنگ www.link.com",0,0,0,0,0,0
23102,@username کوت کنید تا همه‌ی بچه‌ها دارو برن فحش کششون کنن 😌,0,0,0,0,0,0
23104,@username ۹۹درصد کم کن کم مونده با کرونا جق بزنی,0,0,0,0,0,0
23106,"قم شهر بی‌دفاع :))
این اولین بار نیست که قم گرفتار یک بیماری همه‌گیر میشه،١٧٣سال پیش وبا با مردم این شهر کاری کرد که مجبور شدند بر سر قبرها چادر بزنند.از وبا تا کرونا،مواجهه جامعه‌ی ایرانی با بیماری‌های واگیردار از زمان قاجار تا امروز، به زودی در همین روزهای قرنطینه‌ای از #گازت www.link.com",0,0,0,0,0,0
23110,"@username @username ای بابا،چرانمیفهمین،داره میگه دستاتونو بشورید.اینجا دستاشو شسته و باحرف عمو بهداشت گوش کرده دستکش دست کرده.
مشغول باشید،بودجه سال آینده80میلیون ایرانی رو+5میلیون یورو اهدایی رو عظما تعیین تکلیف میکنه.
دعای امام مریض یادتون نره ها.
اللاه رو فراموش کنین کرونا میگیرین.عظماگفت",0,0,0,0,0,0
23113,قرنطینه بیشتر طول بکشه، به کیک هش هم رو میارم 🚶🏻‍♂️,0,0,0,0,0,0
23115,@username استیذان از رهبری را چه کسی و به چه دلیل انجام داد؟رئیس مجلس ، چون شما جرات حضور در جلسه تصویب بودجه رو نداشتید و از کرونا ترسیدید,0,0,0,0,0,0
23119,"@username ""شاهزاده چارلز"" پسر ارشد ملکه انگلیس و جانشین او به کرونا مبتلا شد.
از نظر بی بی سی ابتلاء او علائم خفیفی دارد و جای نگرانی و ترس نیست.
اما چند هفته پیش ابتلای معاون وزیر بهداشت ایران به کرونا دلهره آور و نشانه گستردگی ابعاد بحران در ایران و مخفی کاری مسئولان بود.",0,1,0,0,0,0
23125,@username جاکش خمینی گفت اقتصاد مال خر است تو هم پیرو آن دجال هستی دیگه چرا زرت و پرت تحویل ملت میدهی #تظاهرات_سراسری,0,0,0,0,0,0
23128,"امروز یکی اومد متورال و لوزار و اتورووستاتین میخواست، گفتم برو برات نسخه بنویسه دکتر، بیمه پولشو بده خب.
گفت کی میخواد ۴ طبقه پله هارو بالا بره، نمیخوای دارو بدی بگو برم یه جا دیگه ||||:",0,0,0,0,0,0
23132,"مدرسه کسب و کار آیا در موقعیت های شغلی زیر، استخدام می کند
#بازارکار #بازار_کار #استخدام #موقعیت_شغلی #مدرسه_کسب_و_کار_آیا www.link.com",0,0,0,0,0,0
23134,برغم تلاش شبانه روزی #پرستاران و‌ #پزشکان و‌ کلیه کادر درمانی در مبارزه با #ویروس_کرونا آیا حقوق اسفند ماه این عزیزان بحسابشان واریز شده است؟؟؟,0,0,0,0,0,0
23141,"از راه های پیشگیری از کرونا اینکه مدت شست و شوی دست ها حداقل به اندازه 20 ثانیه باشد و تمامی قسمت های دست (انگشتتان خصوصا انگشت شصت، کف دست و مچ دست) 
#همه_با_هم_بر_علیه_کرونا 
#توهم_کرونا",0,0,0,0,0,0
23147,@username بورس هم ربطی به دولت نداره ولی خودتو آماده کن برای ۱۴۰۰با ظریف,0,0,0,0,0,0
23158,"در حالی که نماد های خودرویی در بورس بیش از ۳۰ درصد از سقف قیمتی ریزش داشتند، فملی قشنگ و زیبا یک اصلاح خیلی دلبر ۳۵ درصدی داشته که اصلاحش هم قشنگه قربونش برم
-دکتر مینا ورشوچی",0,0,0,0,0,0
23159,🔶یک سال حبس برای پنهان کردن ابتلا به #کرونا www.link.com,0,0,0,0,0,0
23160,"خواب‌های اخیرم همه ترکیبی اند از این چند اتفاق:
کنکور، برگشت به ایران و درگیری ویزا، کرونا.",0,0,0,0,0,0
23162,"مهندس علیدادی معاون توسعه مدیریت و سرمایه انسانی گل گهر:
همکاری گل گهر برای مهار کرونا در سیرجان

@username www.link.com",0,0,0,0,0,0
23166,@username چون چین هم انرژی هسته ای داره هم بمب اتم و هم بزرگترین نیروی زمینی نظامی جهان,0,0,0,0,0,0
23167,"برخی مراجع تقلید گفتند در دوران #کرونا اگر روزه خوف ضرر داشته باشد، مردم می‌توانند روزه نگیرند...

دکتر مرندی کاسه داغ‌تر از آش شده و نامه داده به مراجع و گفته 
روزه‌داری اسلامی در شرایط کرونا نه‌تنها عارضه‌ای در افراد سالم ایجاد نمی‌کند بلکه سبب تقویت ایمنی بدن هم میشه. www.link.com",0,0,0,0,0,0
